# z_bin_left flux_sum
0.0	0.0
0.1	0.12947071392592446
0.2	0.17958261937010322
0.3	0.21799537687770973
0.4	0.2590058871461636
0.5	0.2962572557570107
0.6	0.33221041252531236
0.7	0.3636630001928389
0.8	0.3898134122521757
0.9	0.41038890209270656
1.0	0.42535328637994446
1.1	0.43313720513965376
1.2	0.43579297851571464
1.3	0.4327819551077785
1.4	0.42392001339492935
1.5	0.41004880987798176
1.6	0.3941314834033932
1.7	0.37423365009607734
1.8	0.3507664737623926
1.9	0.3263927398295719
2.0	0.30092394190141
2.1	0.2642861658975083
2.2	0.22159698336577005
2.3	0.18487634162997743
2.4	0.1525485959698059
2.5	0.12540078889002967
2.6	0.10276903545679633
2.7	0.08334049824931765
2.8	0.06719389451988027
2.9	0.05367397636572414
3.0	0.042756080529127716
3.1	0.03371665662003577
3.2	0.026154945127214627
3.3	0.02015499242309391
3.4	0.015248549108434808
3.5	0.011312227454370286
3.6	0.008173127359736968
3.7	0.005585677864387948
3.8	0.003604592621588392
3.9	0.0021220822872305657
4.0	0.0010862353502897734
4.1	0.00043429156392924993
4.2	7.775463811862627e-5
4.3	0.0
4.4	0.0
4.5	0.0
4.6	0.0
4.7	0.0
4.8	0.0
4.9	0.0
5.0	0.0
