# z_bin_left flux_sum
0.0	0.0
0.1	0.035644013873833175
0.2	0.05058113453144325
0.3	0.06287750646966081
0.4	0.07648991928844978
0.5	0.08959267341715382
0.6	0.10287801204527672
0.7	0.11532388077577088
0.8	0.1265946118439563
0.9	0.1364897834580221
1.0	0.14488014305124197
1.1	0.15110147185417871
1.2	0.1557068964142733
1.3	0.1583789578427618
1.4	0.15890164752058297
1.5	0.1574338479412711
1.6	0.15500293705697435
1.7	0.15076260017482063
1.8	0.14475293134707434
1.9	0.1379776429739633
2.0	0.1303152847792657
2.1	0.11722608589494417
2.2	0.10069244793900703
2.3	0.08605991422849732
2.4	0.07274835972835962
2.5	0.06126440246556799
2.6	0.051435773174856494
2.7	0.0427309245999779
2.8	0.035295729499749316
2.9	0.028883050993800657
3.0	0.02357054335463188
3.1	0.01904124050959654
3.2	0.015131357920930934
3.3	0.011944835695259068
3.4	0.009257370814786243
3.5	0.007034808337628506
3.6	0.0052062612865881605
3.7	0.0036443210426215676
3.8	0.002408674371843309
3.9	0.0014522502750765822
4.0	0.0007611562103244408
4.1	0.00031151070134174865
4.2	5.6868853748618525e-5
4.3	0.0
4.4	0.0
4.5	0.0
4.6	0.0
4.7	0.0
4.8	0.0
4.9	0.0
5.0	0.0
