   122    0.46257E-09    0.13750E-12   -0.49266E-11    0.51054E-06    0.63722E-09
   123    0.46724E-09    0.13863E-12   -0.50006E-11    0.50717E-06    0.63044E-09
   124    0.47191E-09    0.13971E-12   -0.50728E-11    0.50382E-06    0.62378E-09
   125    0.47659E-09    0.14073E-12   -0.51435E-11    0.50050E-06    0.61722E-09
   126    0.48127E-09    0.14171E-12   -0.52126E-11    0.49720E-06    0.61078E-09
   127    0.48596E-09    0.14262E-12   -0.52801E-11    0.49393E-06    0.60445E-09
   128    0.49065E-09    0.14348E-12   -0.53458E-11    0.49068E-06    0.59823E-09
   129    0.49535E-09    0.14427E-12   -0.54096E-11    0.48746E-06    0.59212E-09
   130    0.50004E-09    0.14499E-12   -0.54715E-11    0.48426E-06    0.58612E-09
   131    0.50474E-09    0.14566E-12   -0.55315E-11    0.48108E-06    0.58024E-09
   132    0.50945E-09    0.14626E-12   -0.55894E-11    0.47793E-06    0.57446E-09
   133    0.51415E-09    0.14681E-12   -0.56453E-11    0.47481E-06    0.56879E-09
   134    0.51886E-09    0.14730E-12   -0.56988E-11    0.47170E-06    0.56323E-09
   135    0.52356E-09    0.14771E-12   -0.57502E-11    0.46863E-06    0.55776E-09
   136    0.52824E-09    0.14806E-12   -0.57991E-11    0.46557E-06    0.55239E-09
   137    0.53293E-09    0.14835E-12   -0.58457E-11    0.46254E-06    0.54711E-09
   138    0.53760E-09    0.14857E-12   -0.58898E-11    0.45953E-06    0.54192E-09
   139    0.54225E-09    0.14874E-12   -0.59313E-11    0.45655E-06    0.53682E-09
   140    0.54691E-09    0.14883E-12   -0.59704E-11    0.45359E-06    0.53180E-09
   141    0.55154E-09    0.14885E-12   -0.60067E-11    0.45065E-06    0.52685E-09
   142    0.55617E-09    0.14881E-12   -0.60404E-11    0.44773E-06    0.52198E-09
   143    0.56079E-09    0.14871E-12   -0.60714E-11    0.44484E-06    0.51719E-09
   144    0.56539E-09    0.14854E-12   -0.60997E-11    0.44197E-06    0.51246E-09
   145    0.56996E-09    0.14832E-12   -0.61251E-11    0.43913E-06    0.50779E-09
   146    0.57455E-09    0.14802E-12   -0.61477E-11    0.43630E-06    0.50319E-09
   147    0.57910E-09    0.14767E-12   -0.61673E-11    0.43350E-06    0.49864E-09
   148    0.58362E-09    0.14725E-12   -0.61840E-11    0.43072E-06    0.49415E-09
   149    0.58814E-09    0.14677E-12   -0.61977E-11    0.42796E-06    0.48971E-09
   150    0.59262E-09    0.14624E-12   -0.62081E-11    0.42522E-06    0.48531E-09
   151    0.59708E-09    0.14565E-12   -0.62155E-11    0.42251E-06    0.48096E-09
   152    0.60150E-09    0.14498E-12   -0.62198E-11    0.41981E-06    0.47665E-09
   153    0.60591E-09    0.14427E-12   -0.62207E-11    0.41714E-06    0.47239E-09
   154    0.61029E-09    0.14351E-12   -0.62185E-11    0.41449E-06    0.46817E-09
   155    0.61464E-09    0.14269E-12   -0.62130E-11    0.41186E-06    0.46399E-09
   156    0.61894E-09    0.14182E-12   -0.62042E-11    0.40925E-06    0.45986E-09
   157    0.62324E-09    0.14090E-12   -0.61920E-11    0.40666E-06    0.45577E-09
   158    0.62749E-09    0.13994E-12   -0.61764E-11    0.40410E-06    0.45172E-09
   159    0.63171E-09    0.13892E-12   -0.61575E-11    0.40155E-06    0.44771E-09
   160    0.63590E-09    0.13786E-12   -0.61350E-11    0.39902E-06    0.44374E-09
   161    0.64005E-09    0.13676E-12   -0.61091E-11    0.39652E-06    0.43982E-09
   162    0.64417E-09    0.13561E-12   -0.60798E-11    0.39403E-06    0.43594E-09
   163    0.64827E-09    0.13442E-12   -0.60470E-11    0.39156E-06    0.43209E-09
   164    0.65231E-09    0.13320E-12   -0.60107E-11    0.38912E-06    0.42829E-09
   165    0.65633E-09    0.13194E-12   -0.59708E-11    0.38669E-06    0.42453E-09
   166    0.66031E-09    0.13065E-12   -0.59273E-11    0.38429E-06    0.42081E-09
   167    0.66426E-09    0.12931E-12   -0.58804E-11    0.38190E-06    0.41713E-09
